1,0.6633897864290828,6885
3,0.658557271789404,6622
7,0.6580138374820196,6588
8,0.6573838306901542,6597
9,0.6554398049254505,6446
17,0.6492400119455765,6381
22,0.6468473935757831,6163
25,0.644708007648882,6334
36,0.6393141602357206,6106
38,0.6351522771533034,6038
41,0.63400530148254,6038
51,0.6259368629606222,5914
55,0.6220091302202884,5653
58,0.6212125812372291,5640
67,0.6154286363960172,5567
75,0.6116369207845723,5539
76,0.6115762092749177,5567
77,0.6020900844673718,5185
95,0.5950496996222215,5139
102,0.5939293303472952,5139
147,0.5924951465394371,5292
161,0.5857832644122228,5092
217,0.5852610745369627,5092
220,0.5816510708301099,5125
246,0.5785642071320065,4958
276,0.5747456516351942,4831
298,0.5725636612833953,4795
301,0.571808153093503,4789
330,0.5714859084755592,4802
351,0.5672020430133847,4692
356,0.5646882698140309,4692
358,0.5641422173437418,4832
376,0.5623603054753588,4823
389,0.5601217537491402,4789
400,0.5520815873778223,4499
418,0.5511841865273813,4533
419,0.5504995490695028,4419
423,0.5479778078374308,4417
469,0.5468876747576482,4417
517,0.5455366519163204,4335
561,0.5436763679419686,4385
609,0.5412017133662652,4385
767,0.5341600823734661,4251
897,0.5304173154685202,4185
918,0.529707578229697,4185
1000,0.529707578229697,4185
32,17,2,8,27,13,20,15,21,18,12,18,18,14,16,8,25,10,6,22,3,7,9,21,32,7,16,26,23,13,24,9,15,27,27,29,32,16,2,16,26,24,8,17,25,3,5,4,21,14,26,20,32
32,31,31,6,10,22,19,30,14,24,5,0,13,30,23,17,1,28,2,16,19,13,16,19,27,10,5,0,22,21,20,18,11,1,10,1,28,28,32,24,10,22,32,7,12,4,0,15,12,18,11,8,32
