1,0.6633897864290828,6885
7,0.659150441919319,6794
10,0.644634965705492,6324
19,0.6368912126866313,6196
27,0.6312798063166103,6065
37,0.63012902716125,5982
41,0.6270068616365879,5911
43,0.6246319131921267,5947
49,0.6222979297628753,5929
56,0.6164497225856785,5608
61,0.6138510683853121,6069
63,0.610450136794329,5669
76,0.6088950708027779,5601
85,0.6069654138413977,5601
87,0.6060528450384771,5569
102,0.6029803755398657,5396
107,0.592072991142473,5203
127,0.5891212772808524,5199
129,0.5884792705013219,5094
175,0.5875225939817207,5094
252,0.586208225821857,5091
267,0.5843495519888087,4913
309,0.5799158110003934,4845
354,0.5797592255021946,4861
381,0.5732218814659966,4783
399,0.567130427483975,4783
449,0.5604995820287291,4682
481,0.5554804163918572,4593
535,0.5538323570856398,4517
548,0.5537984066744911,4519
572,0.5415420451663887,4301
574,0.5412699040091188,4307
705,0.5369292588034307,4232
711,0.536101478653052,4234
750,0.5360243168422814,4269
878,0.5332278499091756,4136
912,0.5317183317927255,4118
946,0.5311086016778808,4095
1000,0.5311086016778808,4095
32,24,20,16,29,26,24,20,18,21,14,7,8,7,32,29,23,10,1,23,17,22,6,0,15,7,13,20,30,26,18,13,21,19,11,14,24,7,32,11,3,25,19,29,20,26,30,32,11,24,28,1,32
32,30,24,27,17,23,2,27,32,16,20,18,4,24,11,31,31,27,9,12,14,24,16,29,27,12,5,31,10,3,24,1,28,16,16,23,32,32,10,5,31,30,9,20,13,32,27,24,11,11,23,17,32
