1,0.6148031025771712,4395
2,0.6103031270307121,4267
3,0.6049415434096967,4121
7,0.6006729181417594,4070
11,0.5968669800441531,4295
12,0.5966854742530817,4073
14,0.5921858681293238,4074
15,0.5898870976661175,4074
48,0.5863835212286367,4055
99,0.5784174191250008,3927
101,0.5777115329482649,3927
333,0.5777091648456646,3869
336,0.5740121083171054,3826
337,0.5679317320113321,3776
1000,0.6205434677200684,4442
32,4,25,0,15,9,1,6,10,12,23,21,31,22,5,18,26,20,7,13,3,28,19,14,24,32,16,29,27,17,8,30,2,11,32
32,18,30,13,21,19,11,12,29,16,25,28,15,6,24,7,27,5,3,31,9,23,17,8,2,20,4,14,26,32,22,10,0,1,32
